stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_accesible
2586,970,Grand Ave & Ethel T. Kloberg Dr,,40.666831,-73.608061,,,,,,
2587,1000,Grand Ave + Woodside Ave,,40.672155,-73.610845,,,,,,
2588,987,Grand Ave + Sprague St,,40.676473,-73.613226,,,,,,
2589,969,Grand Ave + Grand Terrace Ave,,40.679117,-73.614552,,,,,,
2590,990,Grand Ave Opp Stratford Ave,,40.681008,-73.614846,,,,,,
2591,995,Grand Ave + Village Ave,,40.682124,-73.615,,,,,,
2592,983,Grand Ave + School Dr,,40.684401,-73.61501,,,,,,
2593,108,Baldwin Rd + Weir St(Heroes Way),,40.688173,-73.614225,,,,,,
2594,100,Baldwin Rd + Downs Rd,,40.689469,-73.613975,,,,,,
2596,97,Baldwin Rd + Acacia Ave,,40.695642,-73.615026,,,,,,
2597,107,Baldwin Rd + Oak Ave,,40.69787,-73.615705,,,,,,
2600,1892,Greenwich St + Grove St,,40.703833,-73.62092,,,,,,
2602,3801,Main St at Nassau County District C,,40.709898,-73.625229,,,,,,
2604,2374,Broadway + N Main St,,40.657715,-73.583344,,,,,,
2605,2381,N Main St + Randall Ave.,,40.660027,-73.585166,,,,,,
2606,2390,N Main St + Lena Ave.,,40.662192,-73.585938,,,,,,
2607,2378,N Main St + W Seaman Ave,,40.665188,-73.586742,,,,,,
2608,2383,N Main St + Claurome Pl.,,40.667542,-73.587337,,,,,,
2613,2421,Nassau Rd + W Roosevelt  Ave.,,40.682972,-73.592113,,,,,,
2614,2420,Nassau Rd + W. Pennywood Ave.,,40.685421,-73.593246,,,,,,
2615,2418,Nassau Rd + Adams St.,,40.688699,-73.596511,,,,,,
2616,2424,Nassau Rd + Arthur St.,,40.690064,-73.598219,,,,,,
2617,2425,Nassau Rd + Cleveland St.,,40.691067,-73.59947,,,,,,
2618,2414,Nassau Rd Opp Park Ave.,,40.69228,-73.601331,,,,,,
2619,2423,Nassau Rd + Park Ave,,40.692281,-73.601021,,,,,,
2621,1042,Greenwich St + Cliff Ave.,,40.695217,-73.606323,,,,,,
2623,1039,Greenwich St + Flint Ave.,,40.696127,-73.608003,,,,,,
2624,1041,Greenwich St + Clyde Ave.,,40.696905,-73.609431,,,,,,
2625,1038,Greenwich St + Milburn St,,40.698302,-73.612034,,,,,,
2626,1044,Greenwich St + Ann St.,,40.699687,-73.614923,,,,,,
2627,1033,Main St + Front St.,,40.706353,-73.62375,,,,,,
2628,1034,Main St + Fulton Ave,,40.708116,-73.624591,,,,,,
2631,2336,W Columbia St + Franklin St,,40.710829,-73.628067,,,,,,
2632,2348,N Franklin Ave & Atlantic Ave.,,40.712519,-73.629075,,,,,,
2633,2345,N Franklin Ave + Smith St,,40.714871,-73.630137,,,,,,
2634,2338,N Franklin Ave + 3rd St.,,40.719585,-73.631833,,,,,,
2635,2337,N Franklin Ave + 4th St,,40.721135,-73.632433,,,,,,
2637,706,Franklin Ave + 7th St,,40.725224,-73.634003,,,,,,
2639,707,Franklin Ave + 9th St,,40.728031,-73.635094,,,,,,
2641,751,Franklin Ave + 11th St,,40.731131,-73.636296,,,,,,
2643,746,Franklin Ave + 13th St,,40.734178,-73.637485,,,,,,
2645,748,Franklin Ave + 15th St,,40.737127,-73.638637,,,,,,
2648,2343,N Franklin Ave + 15th St,,40.737414,-73.638509,,,,,,
2650,1035,Main St  + Peninsula Blvd.,,40.705813,-73.622945,,,,,,
2651,2341,N Franklin Ave + 13th St,,40.734215,-73.637282,,,,,,
2653,1029,Greenwich St + Totten St.,,40.701366,-73.618162,,,,,,
2654,2344,N Franklin Ave + 11th St,,40.73132,-73.636142,,,,,,
2655,1040,Greenwich St + Henry St,,40.700104,-73.615417,,,,,,
2657,1031,Greenwich St Opp Oak Ave,,40.69894,-73.612768,,,,,,
2658,2335,N Franklin Ave + 9th St,,40.728228,-73.634953,,,,,,
2659,1032,Greenwich St + Martin Ave.,,40.697721,-73.610536,,,,,,
2661,1030,Greenwich St + Robinwood Ave.,,40.695352,-73.606098,,,,,,
2662,2334,Franklin Ave + 7th St,,40.725431,-73.63385,,,,,,
2665,2332,N Franklin Ave Opp 4th St,,40.721172,-73.632219,,,,,,
2668,2413,Nassau Rd + Ave. B,,40.690518,-73.598486,,,,,,
2669,2349,N Franklin St Opp Hamilton Pl.,,40.718766,-73.631287,,,,,,
2670,2411,Nassau Rd Opp Van Buren St.,,40.689232,-73.596886,,,,,,
2671,2352,N Franklin St Opp Smith St,,40.715149,-73.629913,,,,,,
2672,2427,Nassau Rd + E Pennywood Ave,,40.68561,-73.593129,,,,,,
2673,2350,N Franklin St + Union Pl,,40.714303,-73.629523,,,,,,
2674,2426,Nassau Rd Opp E. Raymond Ave.,,40.684256,-73.59246,,,,,,
2676,2429,Nassau Rd Opp Henry St.,,40.682127,-73.591473,,,,,,
2677,3463,N Franklin St. & W. Columbia St,,40.71098,-73.628129,,,,,,
2678,2428,Nassau Rd + Lakewood Ave,,40.680606,-73.590468,,,,,,
2681,2382,Nassau Rd + Dawes Ave,,40.675046,-73.588184,,,,,,
2682,2385,N Main St + W. Forest Ave.,,40.671538,-73.587995,,,,,,
2683,2379,N Main St + Colonial Ave.,,40.669353,-73.587545,,,,,,
2684,2375,N Main St + Independence Ave.,,40.667828,-73.587185,,,,,,
2685,2389,N Main St + E Seaman Ave,,40.665332,-73.586553,,,,,,
2686,2384,N Main St + Washburn Ave.,,40.662273,-73.585879,,,,,,
2688,2306,N Main St + Broadway,,40.657758,-73.583606,,,,,,
2693,982,Grand Ave + Shonnard Ave,,40.663359,-73.576324,,,,,,
2694,965a,Grand Ave + Frederick Ave,,40.664395,-73.574664,,,,,,
2695,82,Grand Ave + Babylon Tpke,,40.665683,-73.572505,,,,,,
2696,91,Babylon Tpke + Hillside Ave.,,40.666687,-73.573445,,,,,,
2697,84,Babylon Tpke + Bedford Ave.,,40.668249,-73.575213,,,,,,
2698,95,Babylon Tpke + Colonial Ave.,,40.670321,-73.578405,,,,,,
2699,86,Babylon Tpke + Forest  Ave.,,40.672025,-73.580413,,,,,,
2700,96,Babylon Tpke + Pleasant Ave.,,40.674423,-73.582858,,,,,,
2701,88,Babylon Tpke + E Centennial Ave.,,40.677234,-73.586427,,,,,,
2705,94,Babylon Tpke + Cumberland Ave,,40.672772,-73.580969,,,,,,
2706,89,Babylon Tpke + Putnam Ave.,,40.670828,-73.578839,,,,,,
2707,85,Babylon Tpke + Carroll St.,,40.669756,-73.577326,,,,,,
2708,83,Babylon Tpke + Maple St.,,40.668242,-73.574843,,,,,,
2709,90,Babylon Tpke + Opp Hillside Ave,,40.66674,-73.57341,,,,,,
2711,980,Grand Ave + N Columbus Ave,,40.662304,-73.578211,,,,,,
2712,968,Grand Ave + Graffing Pl,,40.66142,-73.581661,,,,,,
2713,2387,N Main St & Grand Ave.,,40.660927,-73.585378,,,,,,
2716,3652,Grand Ave + Bedford Ave,,40.669936,-73.527682,,,,,,
2717,142,Bellmore Ave + Gunther Pl,,40.673527,-73.527188,,,,,,
2718,149,Bellmore Ave + Natta Blvd,,40.675466,-73.528744,,,,,,
2719,180,Beltagh Ave + Bellmore Ave,,40.677288,-73.530585,,,,,,
2720,185,Beltagh Ave + Van Cott Pl,,40.676974,-73.532658,,,,,,
2721,181,Beltagh Ave + Chicago Ave,,40.676259,-73.536398,,,,,,
2722,328,Camp Ave + Newbridge Rd,,40.675754,-73.539185,,,,,,
2723,318,Camp Ave Opp Croyden Dr,,40.674511,-73.543194,,,,,,
2724,322,Camp Ave + Leona Ct,,40.674674,-73.546321,,,,,,
2725,6329,Camp Ave + Stevens Ave,,40.674687,-73.550747,,,,,,
2726,6320,Camp Ave + Hendrickson Ct,,40.675216,-73.552075,,,,,,
2727,321,Camp Ave + Lake St,,40.67678,-73.55549,,,,,,
2729,323,Camp Ave + Lewis Rd,,40.676921,-73.561098,,,,,,
2730,331,Camp Ave + Richard Ave,,40.677132,-73.563474,,,,,,
2731,327,Camp Ave + Montague Ave,,40.677946,-73.568289,,,,,,
2732,325,Camp Ave + Meadowbrook Rd,,40.678206,-73.569747,,,,,,
2733,3563,Washington Ave + Meadowbrook Rd,,40.679999,-73.570026,,,,,,
2735,3556,Washington Ave + Gusto La,,40.679769,-73.578244,,,,,,
2736,6580,Washington Ave Opp Willett Pl,,40.679883,-73.580332,,,,,,
2738,2853,Park Ave + Gombert Dr,,40.682245,-73.584518,,,,,,
2739,2849,Park Ave + E Clinton Ave,,40.684425,-73.585828,,,,,,
2740,2856,Park Ave + Linden Pl,,40.686245,-73.587849,,,,,,
2741,6851,Park Ave + E Greenwich Ave,,40.687601,-73.589664,,,,,,
2742,2865,Park Ave + Smith St,,40.689742,-73.591725,,,,,,
2743,2862,Park Ave + Phillips Rd,,40.691393,-73.593662,,,,,,
2744,3425,Uniondale Ave + Summer Ave,,40.693276,-73.595517,,,,,,
2745,6423,Uniondale Ave + Southern Pkwy,,40.69551,-73.59505,,,,,,
2746,6417,Uniondale Ave + Northern Pky,,40.696163,-73.594841,,,,,,
2747,6420,Uniondale Ave + Macon Pl,,40.698185,-73.594169,,,,,,
2748,3418,Uniondale Ave + Jaffa Ave,,40.699823,-73.593361,,,,,,
2749,3409,Uniondale Ave + Beck St,,40.702147,-73.592942,,,,,,
2750,3415,Uniondale Ave + Goodrich St,,40.704273,-73.592771,,,,,,
2751,6427,Uniondale Ave + Webster Ave,,40.706443,-73.592744,,,,,,
2752,3412,Uniondale Ave + Fayette St,,40.710347,-73.592436,,,,,,
2753,3408,Uniondale Ave + Braxton St,,40.711515,-73.592638,,,,,,
2754,6414,Uniondale Ave Opp Gerald St,,40.714759,-73.593731,,,,,,
2764,3422,Uniondale Ave Opp McKenna Pl,,40.716784,-73.594169,,,,,,
2765,3410,Uniondale Ave + Braxton St,,40.711514,-73.592853,,,,,,
2767,3411,Uniondale Ave + Cedar St,,40.704584,-73.592953,,,,,,
2768,3416,Uniondale Ave + Hempstead Blvd,,40.702843,-73.593104,,,,,,
2769,3419,Uniondale Ave + Jerusalem Ave,,40.70052,-73.59332,,,,,,
2770,3424,Uniondale Ave Opp Summer Ave,,40.69323,-73.595756,,,,,,
2771,2848,Park Ave + Cynthia Rd,,40.691391,-73.59402,,,,,,
2772,2855,Park Ave + Lee Rd,,40.689838,-73.592155,,,,,,
2773,2866,Park Ave + Tremont Pl,,40.685738,-73.587546,,,,,,
2774,2850,Park Ave + E Clinton Ave,,40.684459,-73.58615,,,,,,
2775,2854,Park Ave + Lakewood Ave,,40.682208,-73.584733,,,,,,
2777,3564,Washington Ave + Newton Pl,,40.679855,-73.583911,,,,,,
2778,3555,Washington Ave + Grant St,,40.679608,-73.578242,,,,,,
2780,3562,Washington Ave + Meadowbrook Rd,,40.679839,-73.570024,,,,,,
2781,324,Camp Ave + Meadowbrook Rd,,40.678037,-73.569733,,,,,,
2782,333,Camp Ave + M. Williams Rd,,40.677629,-73.567415,,,,,,
2783,315,Camp Ave + Alexander Ave,,40.677179,-73.564703,,,,,,
2784,332,Camp Ave + St Marks Ave,,40.676893,-73.562911,,,,,,
2785,330,Camp Ave + Pettit Ave,,40.676725,-73.560881,,,,,,
2786,316,Camp Ave + Brookside Ave,,40.676636,-73.555631,,,,,,
2787,319,Camp Ave + Grace Ave,,40.674523,-73.546105,,,,,,
2788,317,Camp Ave + Croyden Ave,,40.674296,-73.543299,,,,,,
2789,184,Beltagh Ave + Newbridge Rd,,40.675622,-73.538933,,,,,,
2790,182,Beltagh Ave Opp Chicago Ave,,40.676081,-73.536336,,,,,,
2791,183,Beltagh Ave + Circle Dr,,40.676785,-73.532895,,,,,,
2792,179,Beltagh Ave + Bellmore Ave,,40.677208,-73.530465,,,,,,
2793,148,Bellmore Ave + Natta Blvd,,40.675269,-73.52885,,,,,,
2794,151,Bellmore Ave + Oak St,,40.67317,-73.527161,,,,,,
2795,141,Bellmore Ave + Grand Ave,,40.670502,-73.525098,,,,,,
2800,829,Front St + Peninsula Blvd,,40.707375,-73.618198,,,,,,
2801,840,Front St + William St,,40.708057,-73.614434,,,,,,
2802,819,Front St + Ingraham Blvd,,40.708723,-73.611815,,,,,,
2803,804,Front St + Clemente Pl,,40.709268,-73.60849,,,,,,
2804,817,Front St + Holly Ave,,40.709265,-73.605733,,,,,,
2806,803,Front St + Clarenden Ave,,40.709327,-73.600971,,,,,,
2807,6802,Front St + California Ave,,40.70944,-73.598335,,,,,,
2808,814,Front St + Greengrove Ave,,40.709276,-73.595576,,,,,,
2810,827,Front St Opp New York Ave,,40.709811,-73.589136,,,,,,
2811,830,Front St Opp Pamlico Ave,,40.710419,-73.58549,,,,,,
2812,809,Front St + Compass St,,40.711735,-73.581516,,,,,,
2813,826,Front St + Mitchell Ave,,40.712611,-73.578003,,,,,,
2814,FTMK2,Front St + Waldbaums Shopping Ctr,,40.713939,-73.573254,,,,,,
2815,1997,Merrick Ave + Spring St.,,40.711722,-73.572063,,,,,,
2816,6989,Merrick Ave Opp Tyler Ave,,40.706866,-73.570073,,,,,,
2820,6942,Prospect Ave + Bellmore Ave,,40.703164,-73.566064,,,,,,
2824,6962,Prospect Ave + Maple Ave,,40.712323,-73.561315,,,,,,
2825,2948,Prospect Ave + East Meadow Ave,,40.714171,-73.559649,,,,,,
2829,622,East Meadow Ave Opp Midland Dr,,40.706774,-73.549723,,,,,,
2831,2361,N Jerusalem Rd + East Meadow Ave,,40.704013,-73.546631,,,,,,
2861,618,East Meadow Ave Opp Central Dr S,,40.704972,-73.547654,,,,,,
2862,619,East Meadow Ave + Everitt Pl,,40.708593,-73.552055,,,,,,
2863,625,East Meadow Ave + Stuyvesant Ave,,40.710943,-73.555203,,,,,,
2864,620,East Meadow Ave + Mckinley Ave,,40.713,-73.558027,,,,,,
2866,2968,Prospect Ave + Starke Ave,,40.710551,-73.562003,,,,,,
2867,2958,Prospect Ave + Linda Dr,,40.707795,-73.563087,,,,,,
2868,2950,Prospect Ave + Evergreen Ln,,40.706068,-73.563979,,,,,,
2869,2963,Prospect Ave + Merrick Ave,,40.702056,-73.56782,,,,,,
2870,2012,Merrick Ave Opp Wilson Rd,,40.704256,-73.568915,,,,,,
2871,1981,Merrick Ave + Cedar Dr,,40.708453,-73.570684,,,,,,
2874,793,Front St + Avenue  C,,40.712816,-73.578017,,,,,,
2875,807,Front St + Compass Inlet Rd,,40.711806,-73.581624,,,,,,
2876,791,Front St + Arcadia Ave,,40.711198,-73.583528,,,,,,
2877,822,Front St + Laclede Ave,,40.71088,-73.584468,,,,,,
2878,824,Front St + Manor Pky,,40.710171,-73.586896,,,,,,
2879,832,Front St + Valcour St,,40.709785,-73.590509,,,,,,
2880,825,Front St + Maple Ave.,,40.709442,-73.594671,,,,,,
2881,815,Front St + Hamilton St,,40.709436,-73.600603,,,,,,
2882,799,Front St + Broadfield St,,40.709435,-73.602476,,,,,,
2883,812,Front St + Duncan Rd,,40.70943,-73.603407,,,,,,
2884,820,Front St + Kernochan Ave,,40.709423,-73.60626,,,,,,
2885,816,Front St + Hendrickson St,,40.709404,-73.609721,,,,,,
2886,818,Front St + Ingraham Ave,,40.70883,-73.611828,,,,,,
2887,792,Front St + Attorney St,,40.707935,-73.615411,,,,,,
2891,6284,Hempstead Tpke Opp Prospect Ave,,40.725161,-73.549364,,,,,,
2892,1201,Hempstead Tpke + Bright Ave,,40.724665,-73.546697,,,,,,
2893,6277,Hempstead Tpke + Newbridge Rd,,40.724722,-73.544203,,,,,,
2894,2514,Newbridge Rd + 3rd Ave,,40.718049,-73.544931,,,,,,
2895,2518,Newbridge Rd + 7th Ave,,40.715361,-73.544966,,,,,,
2896,2542,NewbridgeRd & Marlboro St (Apts),,40.712695,-73.544286,,,,,,
2898,2523,Newbridge Rd + Amherst St,,40.711704,-73.544146,,,,,,
2899,2546,Newbridge Rd + Hudson St,,40.710295,-73.543883,,,,,,
2900,2562,Newbridge Rd + Pendroy St,,40.708733,-73.543797,,,,,,
2903,794,Front St + Berg Ave,,40.715262,-73.571249,,,,,,
2904,823,Front St + Maple Ave,,40.716667,-73.569006,,,,,,
2905,810,Front St Opp Coolidge Dr,,40.718306,-73.566383,,,,,,
2906,6813,Front St + East Meadow Ave,,40.719907,-73.56401,,,,,,
2907,6821,Front St + Kodma Pl,,40.72156,-73.562152,,,,,,
2908,789,Front St + 7th St,,40.722897,-73.560803,,,,,,
2910,2949,Prospect Ave + East Meadow Ave,,40.713983,-73.559683,,,,,,
2912,616,East Meadow Ave + Central Dr S,,40.704954,-73.547702,,,,,,
2913,2360,N Jerusalem Rd + East Meadow Ave,,40.703871,-73.546499,,,,,,
2916,2563,Newbridge Rd + Ramona St,,40.708752,-73.543559,,,,,,
2917,2535,Newbridge Rd + Falcon St,,40.710358,-73.54368,,,,,,
2918,2548,Newbridge Rd + Lawn Dr,,40.712053,-73.543946,,,,,,
2919,2541,Newbridge Rd + Heritage Square Apar,,40.713329,-73.544244,,,,,,
2920,2519,Newbridge Rd Opp 8th Ave,,40.714614,-73.544399,,,,,,
2921,2517,Newbridge Rd + 5th Ave,,40.716505,-73.544654,,,,,,
2922,2551,Newbridge Rd + 1st Ave,,40.719309,-73.544632,,,,,,
2923,1276,Hempstead Tpke + Newbridge Rd,,40.7244,-73.544319,,,,,,
2924,1192,Hempstead Tpke + Avis Dr,,40.724967,-73.547177,,,,,,
2925,790,Front St Opp 7th St,,40.72296,-73.560816,,,,,,
2926,811,Front St + Coolidge Dr,,40.718332,-73.566574,,,,,,
2927,828,Front St + Norman Dr,,40.71717,-73.568426,,,,,,
2928,839,Front St + Wickshire Dr,,40.715847,-73.570526,,,,,,
2933,2431,N Broadway + Burke Ave,,40.780541,-73.531249,,,,,,
2934,2432,N Broadway  Opp Columbia Dr,,40.788458,-73.535596,,,,,,
2935,795,Front St + Beverly Rd,,40.709268,-73.603537,,,,,,
2936,2433,N Broadway Opp Manhattan Dr,,40.790129,-73.537104,,,,,,
2937,2937,Opp 300 Jericho Quadrangle,,40.787846,-73.55145,,,,,,
2938,2843,Opp 200 Jericho Quadrangle,,40.786977,-73.553349,,,,,,
2940,NCMC2,Carman Ave + Nottingham Rd,,40.726813,-73.556314,,,,,,
2941,336,Carman Ave + East Meadow High Schoo,,40.727815,-73.55593,,,,,,
2942,349,Carman Ave@NC Correction Facility 1,,40.731725,-73.55452,,,,,,
2943,6345,Carman Ave + Salisbury Park Dr,,40.738052,-73.553456,,,,,,
2944,337,Carman Ave Opp Heath La,,40.739929,-73.552995,,,,,,
2945,341,Carman Ave + Murray Dr,,40.742514,-73.552171,,,,,,
2946,344,Carman Ave + Park St.,,40.745783,-73.552045,,,,,,
2947,347,Carman Ave + Stewart Ave,,40.74829,-73.552462,,,,,,
2948,354,Carman Ave Extention + Carman Ave,,40.752412,-73.55306,,,,,,
2950,561,Duffy Ave + Henrietta St,,40.760499,-73.546493,,,,,,
2951,560,Duffy Ave Opp Frank Rd,,40.761549,-73.543743,,,,,,
2952,559,Duffy Ave Opp Combes Ave,,40.762193,-73.541707,,,,,,
2953,563,Duffy Ave + Mayfair La,,40.763255,-73.538276,,,,,,
2954,565,Duffy Ave + Underhill Ave,,40.764508,-73.534107,,,,,,
2956,2436,N Broadway + Nevada St,,40.776355,-73.52911,,,,,,
2957,2430,N Broadway Opp 16th Street,,40.779356,-73.530677,,,,,,
2963,564,Duffy Ave Opp Underhill Ave,,40.764633,-73.53406,,,,,,
2964,8,200 JERICHO QUADRANGLE,,40.786977,-73.553349,,,,,,
2965,562,Duffy Ave Opp Mayfair Ln,,40.763336,-73.538157,,,,,,
2966,9,300 JERICHO QUADRANGLE,,40.787846,-73.55145,,,,,,
2968,566,Duffy Ave Opp Hennrietta St #344,,40.760777,-73.546376,,,,,,
2972,350,Carman Ave Ext + Carman Ave,,40.752402,-73.553203,,,,,,
2973,352,Carman Ave + Stewart Ave,,40.748173,-73.552592,,,,,,
2974,339,Carman Ave + Lake La,,40.745416,-73.552209,,,,,,
2975,340,Carman Ave + Melody La,,40.741941,-73.552524,,,,,,
2976,346,CarmanAve OppNC Correction Facility,,40.734244,-73.554233,,,,,,
2977,348,Carman Ave at East Meadow Sr High S,,40.727913,-73.556014,,,,,,
2978,806,Front St + Clinton St,,40.707201,-73.61902,,,,,,
2981,2540,Newbridge Rd + Hempstead Tpke,,40.724733,-73.543892,,,,,,
2983,6563,Newbridge Rd + Old Westbury Rd,,40.728388,-73.541525,,,,,,
2985,2533,Newbridge Rd + Dogwood Lane,,40.73274,-73.539057,,,,,,
2986,2528,Newbridge Rd + Carnation Rd,,40.733651,-73.538934,,,,,,
2987,2561,Newbridge Rd + Orchid Rd,,40.737123,-73.537508,,,,,,
2988,2552,Newbridge Rd Opp Myles Ave,,40.739511,-73.536657,,,,,,
2989,6532,Newbridge Rd + Country Squire Ct,,40.741218,-73.536254,,,,,,
2991,2527,Newbridge Rd + Barter Lane,,40.74512,-73.534629,,,,,,
2992,6565,Newbridge Rd + Stewart Ave,,40.747239,-73.534003,,,,,,
2993,2538,Newbridge Rd + Glenbrook Rd,,40.755757,-73.530447,,,,,,
2995,2515,Newbridge Rd + 2nd St,,40.76032,-73.528636,,,,,,
2996,2559,Newbridge Rd + Old Country Rd,,40.761823,-73.527992,,,,,,
2997,2525,Newbridge Rd Opp Ball Park Lane,,40.749119,-73.532885,,,,,,
2998,2574,Newbridge Rd at #355 SenCitApt,,40.753413,-73.531394,,,,,,
2999,2570,Newbridge Rd opp W Nicholai St,,40.764014,-73.527223,,,,,,
3000,6569,Newbridge Rd + W Nicholai St,,40.764058,-73.527474,,,,,,
3001,2537,Newbridge Rd + Flower St,,40.760963,-73.528653,,,,,,
3002,2520,Newbridge Rd + Albany Ave,,40.759147,-73.52927,,,,,,
3003,2550,Newbridge Rd + Locust St,,40.755925,-73.530675,,,,,,
3004,2534,Newbridge Rd + Elmira Ave,,40.752338,-73.532053,,,,,,
3006,6527,Newbridge Rd + Ginamarie Ct,,40.744707,-73.534984,,,,,,
3008,2575,Newbridge Rd @Garden Apts.  #555,,40.738374,-73.537292,,,,,,
3009,2564,Newbridge Rd + Salisbury Park Dr,,40.733561,-73.5391,,,,,,
3010,2572,Newbridge Rd Opp N.Bellmore Rd #269,,40.730546,-73.540279,,,,,,
3011,6529,Newbridge Rd Opp Corey La,,40.726613,-73.542894,,,,,,
3012,6223,Hempstead Tpke Opp Franklin Ave,,40.725349,-73.552708,,,,,,
3032,2553,Newbridge Rd + N Bellmore Rd,,40.730431,-73.540123,,,,,,
3036,2521,Newbridge Rd Opp Albany St,,40.759291,-73.528997,,,,,,
3038,2511,Newbridge + Ball Park La,,40.749135,-73.533267,,,,,,
3046,159,Bellmore Ave + Wilson,,40.671774,-73.526076,,,,,,
3058,1985,Merrick Ave + Glenn Curtiss Blvd,,40.716666,-73.574377,,,,,,
3062,1993,Merrick Ave + Luddington Rd,,40.700923,-73.567619,,,,,,
3063,1999,Merrick Ave + N Jerusalem Rd,,40.697842,-73.566039,,,,,,
3065,2011,Merrick Ave + William St,,40.694633,-73.564947,,,,,,
3068,1978,Merrick Ave + Briar Rd,,40.688797,-73.562555,,,,,,
3070,1994,Merrick Ave + Manor Ct,,40.684387,-73.560761,,,,,,
3071,1986,Merrick Ave + Henry Rd,,40.680591,-73.559175,,,,,,
3073,1980,Merrick Ave + Camp Ave,,40.676635,-73.557612,,,,,,
3074,1984,Merrick Ave + Garfield Ave,,40.67553,-73.557148,,,,,,
3075,1987,Merrick Ave + Horatio Ave,,40.673312,-73.55621,,,,,,
3076,1995,Merrick Ave OPP Margaret Blvd,,40.670977,-73.555222,,,,,,
3079,1990,Merrick Ave + Kirkwood Ave,,40.659465,-73.55055,,,,,,
3082,1351,Hewlett Ave + Mansfield Ave,,40.660932,-73.548201,,,,,,
3087,2000,Merrick Ave + Nancy Blvd,,40.671673,-73.555276,,,,,,
3088,1982,Merrick Ave + E Webster Pl,,40.674649,-73.55652,,,,,,
3091,2010,Merrick Ave + Walter St,,40.700702,-73.567271,,,,,,
3096,1310,Hempstead Tpke + Walton Ave,,40.718191,-73.591616,,,,,,
3103,6767,Jerusalem Ave Opp William St,,40.702764,-73.610765,,,,,,
3109,6737,Jerusalem Ave + Meadowbrook Rd,,40.692812,-73.566649,,,,,,
3111,6732,Jerusalem Ave + Liberty St,,40.699072,-73.588664,,,,,,
3112,6742,Jerusalem Ave Opp Nostrand Ave,,40.69772,-73.586002,,,,,,
3113,1759,Jerusalem Ave Opp Union Dr,,40.696321,-73.583769,,,,,,
3116,6765,Jerusalem Ave Opp West Dr,,40.694633,-73.573694,,,,,,
3117,6741,Jerusalem Ave + North Dr,,40.694403,-73.571496,,,,,,
3120,3774,Jerusalem Ave Opp Royden Dr W,,40.691279,-73.557483,,,,,,
3122,6698,Jerusalem Ave + Bellmore Ave,,40.690476,-73.548562,,,,,,
3123,6716,Jerusalem Ave + Hamilton Rd,,40.690851,-73.544986,,,,,,
3124,6740,Jerusalem Ave + Newbridge Rd,,40.691032,-73.542649,,,,,,
3125,6734,Jerusalem Ave + Little Neck Ave,,40.6912,-73.539477,,,,,,
3126,6711,Jerusalem Ave Opp Eileen Ct,,40.69134,-73.536411,,,,,,
3128,6718,Jerusalem Ave Opp Harrison St,,40.69152,-73.53065,,,,,,
3129,6747,Jerusalem Ave + Roger Rd,,40.69163,-73.528264,,,,,,
3130,6743,Jerusalem Ave + Oakfield Rd,,40.691729,-73.526189,,,,,,
3133,6710,Jerusalem Ave + Daffodil Ln,,40.692656,-73.513597,,,,,,
3140,1696,Jerusalem Ave + Allen Dr,,40.690987,-73.490542,,,,,,
3145,6549,Washington Ave + Clark St,,40.681664,-73.484906,,,,,,
3146,6552,Washington Ave + Hudson Ave,,40.67845,-73.484892,,,,,,
3148,3846,Sunrise Hwy + Washington Ave,,40.675137,-73.484877,,,,,,
3149,3376,Sunrise Hwy + Seaford Ave,,40.675121,-73.480594,,,,,,
3150,3364,Sunrise Hwy + Hicksville Rd,,40.67562,-73.474765,,,,,,
3157,3798,Louden St Opp Brunswick Hospital,,40.683804,-73.420987,,,,,,
3158,6862,Louden St + Broadway,,40.683495,-73.417751,,,,,,
3161,6863,Louden St Opp Brunswick Hosp Adm,,40.683964,-73.420964,,,,,,
3166,3357,Sunrise Hwy + Broadway,,40.678066,-73.448133,,,,,,
3170,3379,Sunrise Hwy + Washington Ave,,40.674887,-73.484863,,,,,,
3171,6546,Washington Ave + Brooklyn Ave,,40.676307,-73.484827,,,,,,
3172,3565,Washington Ave + Pittsburgh Ave,,40.683405,-73.48492,,,,,,
3173,3566,Washington Ave + Remsen St,,40.688449,-73.485092,,,,,,
3174,1727,Jerusalem Ave + Jay St,,40.691089,-73.487607,,,,,,
3175,1695,Jerusalem Ave + Alken Ave,,40.690989,-73.493942,,,,,,
3176,1750,Jerusalem Ave + Seamans Neck Rd W,,40.691357,-73.495353,,,,,,
3178,1758,Jerusalem Ave + Tusk La,,40.693787,-73.500862,,,,,,
3179,1770,Jerusalem Ave & Willowwood La,,40.693853,-73.504013,,,,,,
3180,6725,Jerusalem Ave Opp Holiday Park Dr,,40.692122,-73.520668,,,,,,
3181,1714,Jerusalem Ave + Douglas Ave,,40.692091,-73.523507,,,,,,
3182,6735,Jerusalem Ave & Little Whaleneck Rd,,40.691648,-73.558572,,,,,,
3183,6755,Jerusalem Ave + William St.,,40.693527,-73.568326,,,,,,
3185,1768,Jerusalem Ave + Winthrop Dr,,40.694757,-73.580688,,,,,,
3186,6715,Jerusalem Ave + Green Grove Ave,,40.700953,-73.595794,,,,,,
3187,1697,Jerusalem Ave + Bedford Ave,,40.701738,-73.599287,,,,,,
3188,1748,Jerusalem Ave + Rutland Rd,,40.702187,-73.601964,,,,,,
